0.07671892643,0.1029862836,0.09800959378,0.0563393347,0.08132651448
0.07422233373,0.09755335748,0.2783303857,0.05890760198,0.06173386797
0.07969409227,0.09513361007,0.07471113652,0.05604326725,0.07023307681
0.07893721759,0.09290765226,0.06999445707,0.06095550209,0.07436577231
0.1213208959,0.07506890595,0.06488068402,0.4342007041,0.07151292264
0.07523659617,0.07597656548,0.0727802217,0.3499743938,0.06842267513
0.06131559983,0.09096040577,0.08476133645,0.05792412162,0.0704658255
0.06912258267,0.1857924908,0.06845830381,0.08997418731,0.07007776946
0.07367870957,0.06893849373,0.2545011342,0.3846976161,0.08898214996
0.0630781725,0.07644525915,0.07830194384,0.05787435919,0.07053997368
0.08197405189,0.07820931077,0.2988649309,0.05923748016,0.06932085007
0.06563032418,0.08663845062,0.07870276272,0.06444999576,0.1692157835
0.1081718653,0.09683948755,0.07209899276,0.05937530473,0.06412763894
0.07988527417,0.08366049826,0.07073084265,0.05861024559,0.2969253957
0.06842809916,0.09451993555,0.07806573808,0.05855437741,0.1175406873
0.2765459716,0.117973879,0.06760299951,0.3131654859,0.0713570416
0.07736113667,0.08057564497,0.06893306971,0.05464199185,0.09943591803
0.08478093892,0.07127910852,0.07585835457,0.05764699727,0.09502106905
0.06791006029,0.1243957058,0.06512376666,0.09570195526,0.07073897123
0.07222297043,0.08607113361,0.06244208664,0.09090168774,0.08223880082
0.09977854043,0.08766708523,0.07917430252,0.4029880464,0.09428926557
0.08307294548,0.08568874002,0.07587333769,0.2420325726,0.1129315645
0.09081315994,0.2979146838,0.07220057398,0.06830841303,0.1260552406
0.07712911069,0.08887374401,0.08236067742,0.3770928383,0.06647152454
0.2806763053,0.08624058962,0.08979106694,0.08750481904,0.07948973775
0.07586504519,0.06777023524,0.08786637336,0.05664475262,0.09424705803
0.09138002247,0.07002396137,0.07053454965,0.4273317456,0.08233128488
0.2095306069,0.07740525901,0.06631146371,0.2880041897,0.2369250506
0.08154995739,0.08619901538,0.3273076117,0.06130809337,0.09425801784
0.069624044,0.09872774035,0.07710301876,0.08875586092,0.06797517091
0.06459992379,0.08069130033,0.3105640113,0.3716036081,0.06664849073
0.07020042837,0.0699967742,0.2616462409,0.2412042171,0.1289987862
0.07259487361,0.116557382,0.06381320208,0.3892511725,0.07753448188
0.06832770258,0.2288388908,0.07170756161,0.07114565372,0.06601205468
0.07957203686,0.08116448671,0.06864664704,0.09625644982,0.1075333208
0.2669922709,0.0805837214,0.07088074833,0.05787583813,0.07217943668
0.08213361353,0.08035169542,0.2577269971,0.3444307446,0.1450331211
0.09855389595,0.07978201658,0.06700278819,0.05454228446,0.06476213783
0.0760409683,0.08080943674,0.2503821552,0.05940733105,0.06680364162
0.08815577626,0.08567055315,0.1178655252,0.3256494403,0.1009954661
0.07556535304,0.1696015298,0.3279405832,0.05714468285,0.3024321198
0.08405034244,0.08853577077,0.06826531142,0.05778226629,0.1713285893
0.07219430059,0.07170083374,0.08104148507,0.0599565357,0.2293139249
0.09832919389,0.09363947809,0.2893829644,0.05815248936,0.1474541724
0.08947306871,0.08280673623,0.080905132,0.05886987969,0.1621309221
0.08889383823,0.1032848805,0.1035383716,0.259778142,0.2105147839
0.1031055897,0.06439939886,0.07375042886,0.05714101344,0.07307545096
0.07536695898,0.06499360502,0.07422152907,0.2933773696,0.06204067543
0.09182692319,0.09500679374,0.06997364014,0.05630689859,0.09521947056
0.08551166207,0.109819144,0.07564713806,0.3961973488,0.3238684833
